Call_Type,Call_Duration,IMEI,TAC,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH,is_fraud
1,45.396288,14537,4813,ON-NET,Smartphone,4G,0
1,48.233556,3277,1346,ON-NET,Smartphone,4G,0
6,2.0,318,377,ON-NET,Smartphone,4G,0
1,9.45756,10555,3854,OFF-NET,Smartphone,4G,0
0,43.504776,16347,5280,ON-NET,Smartphone,4G,0
0,61.47414,9936,3694,ON-NET,Smartphone,4G,0
0,79.443504,7998,3163,OFF-NET,Smartphone,4G,0
0,150.375204,12874,4454,OFF-NET,Smartphone,4G,0
1,26.481168,9619,3644,ON-NET,Smartphone,4G,0
0,481.389804,5790,2308,ON-NET,Smartphone,4G,0
7,2.0,15953,5164,OTA-SHORT,Smartphone,4G,0
0,52.962336,16170,5224,ON-NET,Smartphone,4G,0
0,151.32096,7733,3062,ON-NET,Basic & Feature Phone,2G,0
1,118.2195,12217,4282,ON-NET,Smartphone,4G,0
0,393.434496,3259,1340,ON-NET,Basic & Feature Phone,2G,0
7,2.0,16568,5329,OTA-SHORT,Smartphone,4G,0
1,424.644444,1,265,OFF-NET,Basic & Feature Phone,2G,0
0,283.7268,16730,5375,OFF-NET,Smartphone,4G,0
1,5.674536,15179,4967,ON-NET,Smartphone,4G,0
0,75.66048,5499,2201,ON-NET,Basic & Feature Phone,2G,0
0,34.047216,9376,3567,ON-NET,Basic & Feature Phone,2G,0
0,383.03118,3376,1384,OFF-NET,Basic & Feature Phone,2G,0
0,15.132096,16469,5296,OFF-NET,Smartphone,4G,0
7,2.0,4841,1964,INTERNATIONAL,Smartphone,4G,0
7,2.0,13943,4673,ON-NET,Smartphone,4G,0
1,852.126156,10736,3900,OFF-NET,Smartphone,4G,0
1,182.530908,1920,912,OFF-NET,Basic & Feature Phone,2G,0
0,14.18634,12779,4423,OFF-NET,Smartphone,4G,0
1,57.691116,10978,3942,ON-NET,Smartphone,4G,0
0,115.382232,426,410,ON-NET,Smartphone,4G,0
0,88.901064,14431,4798,ON-NET,Smartphone,4G,0
6,2.0,11411,4070,OTA-SHORT,Smartphone,4G,0
0,54.853848,5123,2055,OFF-NET,Smartphone,4G,0
1,78.497748,811,530,ON-NET,Basic & Feature Phone,2G,0
0,46.342044,12811,4433,OFF-NET,Smartphone,4G,0
0,205.229052,16712,5367,ON-NET,Smartphone,4G,0
7,2.0,9619,3644,INTERNATIONAL,Smartphone,4G,0
0,26.481168,12336,4316,ON-NET,Smartphone,4G,0
1,10.403316,9619,3644,ON-NET,Smartphone,4G,0
7,2.0,12558,4364,ON-NET,Smartphone,4G,0
6,2.0,11411,4070,OTA-SHORT,Smartphone,4G,0
0,36.884484,3692,1500,ON-NET,Basic & Feature Phone,2G,0
1,76.606236,1540,789,ON-NET,Basic & Feature Phone,2G,0
0,1046.006136,12099,4242,ON-NET,Smartphone,4G,0
0,116.327988,6086,2441,ON-NET,Smartphone,4G,0
0,376.410888,13995,4680,ON-NET,Smartphone,4G,0
1,35.938728,7118,2880,ON-NET,Basic & Feature Phone,2G,0
1,28.37268,13584,4621,OFF-NET,Smartphone,4G,0
0,22.698144,531,437,ON-NET,Smartphone,4G,0
0,183.476664,11060,3971,ON-NET,Smartphone,4G,0
1,25.535412,2467,1117,ON-NET,Smartphone,4G,0
0,102.141648,11681,4137,ON-NET,Smartphone,4G,0
6,2.0,13943,4673,ON-NET,Smartphone,4G,0
1,30.264192,15734,5114,ON-NET,Smartphone,4G,0
1,46.342044,3438,1405,ON-NET,Smartphone,4G,0
1,435.993516,4514,1817,ON-NET,Basic & Feature Phone,2G,0
1,52.01658,9145,3531,OFF-NET,Smartphone,4G,0
7,2.0,12699,4407,OTA-SHORT,Smartphone,4G,0
1,123.894036,12123,4252,ON-NET,Smartphone,4G,0
1,519.220044,193,340,ON-NET,Smartphone,4G,0
6,2.0,9978,3701,ON-NET,Smartphone,4G,0
7,2.0,15705,5101,INTERNATIONAL,Smartphone,4G,0
1,1947.311604,4534,1829,ON-NET,Basic & Feature Phone,2G,0
1,33.10146,84,308,ON-NET,Smartphone,4G,0
6,2.0,11419,4072,ON-NET,Smartphone,4G,0
0,33.10146,5762,2298,ON-NET,Basic & Feature Phone,2G,0
0,1418.634,17043,5459,OFF-NET,Smartphone,4G,0
6,2.0,5990,2388,ON-NET,Smartphone,4G,0
1,49.179312,11214,4007,OFF-NET,Smartphone,4G,0
1,13.240584,14334,4781,ON-NET,Smartphone,4G,0
0,37.83024,14022,4690,OFF-NET,Smartphone,4G,0
6,2.0,5990,2388,ON-NET,Smartphone,4G,0
0,53.908092,14750,4859,ON-NET,Smartphone,4G,0
0,16.077852,12364,4325,ON-NET,Smartphone,4G,0
0,127.67706,7537,3010,ON-NET,Basic & Feature Phone,2G,0
7,2.0,13943,4673,ON-NET,Smartphone,4G,0
1,28.37268,8537,3368,ON-NET,Basic & Feature Phone,2G,0
1,30.264192,1293,674,OFF-NET,Basic & Feature Phone,2G,0
0,7.566048,13975,4680,OFF-NET,Smartphone,4G,0
1,120.111012,11681,4137,ON-NET,Smartphone,4G,0
1,454.908636,13878,4663,ON-NET,Smartphone,4G,0
0,52.01658,3622,1474,ON-NET,Smartphone,4G,0
7,2.0,8941,3472,INTERNATIONAL,Smartphone,4G,0
0,23.6439,5514,2213,ON-NET,Smartphone,4G,0
0,11.349072,15529,5054,OFF-NET,Smartphone,4G,0
0,42.55902,8288,3269,OFF-NET,Smartphone,4G,0
7,2.0,184,340,OTA-SHORT,Smartphone,4G,0
0,15.132096,14428,4798,ON-NET,Smartphone,4G,0
7,2.0,16326,5272,OTA-SHORT,Smartphone,4G,0
0,23.6439,11501,4099,ON-NET,Smartphone,4G,0
1,68.094432,10436,3824,ON-NET,Smartphone,4G,0
0,48.233556,16690,5358,ON-NET,Smartphone,4G,0
1,128.622816,8355,3286,OFF-NET,Smartphone,4G,0
7,2.0,6241,2529,INTERNATIONAL,Smartphone,4G,0
1,78.497748,2785,1231,ON-NET,Basic & Feature Phone,2G,0
0,52.01658,9366,3567,ON-NET,Basic & Feature Phone,2G,0
1,32.155704,11833,4176,OFF-NET,Smartphone,4G,0
1,36.884484,12203,4276,OFF-NET,Smartphone,4G,0
0,9.45756,6253,2536,ON-NET,Smartphone,4G,0
0,270.486216,4680,1868,ON-NET,Smartphone,4G,0
0,71.877456,9957,3696,OFF-NET,Smartphone,4G,0
1,67.148676,5730,2288,OFF-NET,Basic & Feature Phone,2G,0
0,198.60876,8719,3421,ON-NET,Basic & Feature Phone,2G,0
7,2.0,16030,5186,OTA-SHORT,Smartphone,4G,0
0,21.752388,15583,5072,OFF-NET,Smartphone,4G,0
0,10.403316,13011,4485,OFF-NET,Smartphone,4G,0
1,339.526404,1513,776,OFF-NET,Smartphone,4G,0
0,26.481168,14666,4847,ON-NET,Smartphone,4G,0
0,123.894036,14767,4862,ON-NET,Smartphone,4G,0
0,40.667508,20,276,OFF-NET,Smartphone,4G,0
1,14.18634,14210,4746,ON-NET,Smartphone,4G,0
7,2.0,13000,4481,OTA-SHORT,Smartphone,4G,0
0,105.924672,5939,2371,ON-NET,Smartphone,4G,0
0,291.292848,2716,1205,ON-NET,Smartphone,4G,0
6,2.0,13096,4514,ON-NET,Smartphone,4G,0
7,2.0,11833,4176,OTA-SHORT,Smartphone,4G,0
0,25.535412,5794,2308,ON-NET,Smartphone,4G,0
0,0.945756,6280,2552,ON-NET,Smartphone,4G,0
0,43.504776,16889,5411,OFF-NET,Smartphone,4G,0
0,1361.88864,7854,3098,OFF-NET,Smartphone,4G,0
1,25.535412,8967,3475,ON-NET,Smartphone,4G,0
1,23.6439,7308,2949,ON-NET,Smartphone,3G,0
0,25.535412,4568,1840,OFF-NET,Basic & Feature Phone,2G,0
0,99.30438,11818,4171,ON-NET,Smartphone,4G,0
1,24.589656,14621,4839,ON-NET,Smartphone,4G,0
7,2.0,7832,3082,OFF-NET,Smartphone,4G,0
1,50.125068,8730,3427,ON-NET,Smartphone,4G,0
0,11.349072,594,454,ON-NET,Smartphone,4G,0
1,46.342044,4917,1982,ON-NET,Smartphone,4G,0
1,112.544964,4678,1868,OFF-NET,Smartphone,4G,0
1,175.910616,11469,4087,ON-NET,Smartphone,4G,0
1,313.045236,14198,4746,OFF-NET,Smartphone,4G,0
0,705.533976,11001,3953,ON-NET,Smartphone,4G,0
1,12.294828,10978,3942,ON-NET,Smartphone,4G,0
0,133.351596,14424,4798,OFF-NET,Smartphone,4G,0
0,8.511804,7733,3062,ON-NET,Basic & Feature Phone,2G,0
1,20.806632,16483,5301,OFF-NET,Smartphone,4G,0
1,29.318436,7620,3026,ON-NET,Smartphone,4G,0
7,2.0,15543,5057,OTA-SHORT,Smartphone,4G,0
7,2.0,806,528,OTA-SHORT,Basic & Feature Phone,2G,0
7,2.0,806,528,OTA-SHORT,Basic & Feature Phone,2G,0
1,156.04974,2976,1267,ON-NET,Smartphone,4G,0
1,17.023608,9802,3674,OFF-NET,Smartphone,4G,0
0,2333.180052,575,447,ON-NET,Smartphone,4G,0
0,4.72878,536,437,ON-NET,Smartphone,4G,0
0,52.962336,2747,1221,OFF-NET,Smartphone,4G,0
0,269.54046,13514,4610,ON-NET,Smartphone,4G,0
7,2.0,16455,5293,OTA-SHORT,Smartphone,4G,0
1,781.194456,3136,1297,OFF-NET,Basic & Feature Phone,2G,0
0,3.783024,6099,2451,OFF-NET,Basic & Feature Phone,2G,0
1,122.94828,7659,3040,ON-NET,Basic & Feature Phone,2G,0
0,17.023608,8611,3369,ON-NET,Smartphone,4G,0
0,8.511804,4869,1972,ON-NET,Smartphone,4G,0
6,2.0,12558,4364,ON-NET,Smartphone,4G,0
7,2.0,8772,3445,OTA-SHORT,Basic & Feature Phone,2G,0
1,28.37268,362,392,OFF-NET,Smartphone,4G,0
1,34.047216,11953,4197,OFF-NET,Smartphone,4G,0
0,343.309428,16430,5287,ON-NET,Smartphone,4G,0
1,26.481168,10737,3900,OFF-NET,Smartphone,4G,0
0,31.209948,16622,5347,OFF-NET,Smartphone,4G,0
1,51.070824,9886,3678,ON-NET,Smartphone,4G,0
7,2.0,16863,5405,OTA-SHORT,Smartphone,4G,0
1,25.535412,5187,2071,ON-NET,Smartphone,4G,0
0,105.924672,5167,2064,ON-NET,Smartphone,4G,0
0,424.644444,13683,4626,ON-NET,Smartphone,4G,0
0,60.528384,3368,1382,ON-NET,Smartphone,4G,0
0,25.535412,9912,3683,ON-NET,Smartphone,4G,0
6,2.0,8426,3332,ON-NET,Smartphone,4G,0
0,136.188864,6810,2760,ON-NET,Smartphone,4G,0
1,27.426924,9431,3580,OFF-NET,Basic & Feature Phone,2G,0
0,94.5756,8814,3452,ON-NET,Basic & Feature Phone,2G,0
1,24.589656,4508,1812,ON-NET,Smartphone,4G,0
7,2.0,9321,3565,OTA-SHORT,Basic & Feature Phone,2G,0
0,29.318436,5609,2254,OFF-NET,Smartphone,3G,0
1,421.807176,6509,2643,ON-NET,Basic & Feature Phone,2G,0
7,2.0,3098,1281,OTA-SHORT,Basic & Feature Phone,2G,0
0,5.674536,16907,5418,ON-NET,Smartphone,4G,0
0,10.403316,13406,4596,ON-NET,Smartphone,4G,0
0,17.969364,1031,608,OFF-NET,Smartphone,4G,0
0,34.047216,15107,4952,ON-NET,Smartphone,4G,0
6,2.0,11937,4195,OTA-SHORT,Smartphone,4G,0
1,17.969364,13148,4528,ON-NET,Smartphone,4G,0
1,55.799604,9712,3661,OFF-NET,Smartphone,4G,0
1,53.908092,14501,4811,ON-NET,Smartphone,4G,0
7,2.0,8453,3349,INTERNATIONAL,Smartphone,4G,0
0,1011.95892,4184,1669,ON-NET,Basic & Feature Phone,2G,0
1,28.37268,10842,3918,ON-NET,Smartphone,4G,0
1,17.023608,11561,4112,ON-NET,Smartphone,4G,0
1,129.568572,5097,2053,ON-NET,Smartphone,4G,0
7,2.0,1563,792,ON-NET,Smartphone,4G,0
1,20.806632,15608,5080,OFF-NET,Smartphone,4G,0
0,17.969364,15239,4985,OFF-NET,Smartphone,4G,0
1,562.72482,10893,3929,OFF-NET,Smartphone,4G,0
1,50.125068,14415,4797,ON-NET,Smartphone,4G,0
1,501.25068,5691,2285,ON-NET,Smartphone,4G,0
7,2.0,10219,3764,OFF-NET,Smartphone,4G,0
1,31.209948,8886,3459,ON-NET,Basic & Feature Phone,2G,0
0,62.419896,3868,1536,ON-NET,Basic & Feature Phone,2G,0
1,36.884484,7560,3013,OFF-NET,Smartphone,4G,0
7,2.0,14722,4855,INTERNATIONAL,Smartphone,4G,0
1,34.047216,6946,2823,ON-NET,Smartphone,4G,0
0,78.497748,14482,4811,ON-NET,Smartphone,4G,0
6,2.0,11937,4195,OTA-SHORT,Smartphone,4G,0
1,95.521356,11178,3997,OFF-NET,Smartphone,4G,0
0,19.860876,16417,5287,ON-NET,Smartphone,4G,0
7,2.0,4066,1614,OTA-SHORT,Smartphone,4G,0
1,26.481168,11302,4036,ON-NET,Smartphone,4G,0
0,122.002524,4293,1704,ON-NET,Smartphone,4G,0
1,6.620292,1163,639,ON-NET,Basic & Feature Phone,2G,0
0,136.188864,16140,5216,ON-NET,Smartphone,4G,0
6,2.0,1563,792,ON-NET,Smartphone,4G,0
7,2.0,1563,792,ON-NET,Smartphone,4G,0
0,22.698144,9004,3485,ON-NET,Smartphone,4G,0
7,2.0,1563,792,ON-NET,Smartphone,4G,0
7,2.0,15369,5015,OTA-SHORT,Smartphone,4G,0
7,2.0,14731,4856,INTERNATIONAL,Smartphone,4G,0
0,52.962336,12920,4465,ON-NET,Smartphone,4G,0
1,154.158228,5479,2193,OFF-NET,Smartphone,4G,0
7,2.0,13067,4509,ON-NET,Smartphone,4G,0
6,2.0,14225,4746,OFF-NET,Smartphone,4G,0
0,1170.845928,13885,4664,ON-NET,Smartphone,4G,0
0,146.59218,13360,4584,OFF-NET,Smartphone,4G,0
0,51.070824,7929,3127,ON-NET,Smartphone,4G,0
1,11.349072,16756,5383,ON-NET,Smartphone,4G,0
0,410.458104,7844,3090,ON-NET,Basic & Feature Phone,2G,0
0,83.226528,15006,4924,OFF-NET,Smartphone,4G,0
1,148.483692,9314,3564,ON-NET,Basic & Feature Phone,2G,0
7,2.0,7049,2855,INTERNATIONAL,Smartphone,4G,0
0,41.613264,9630,3644,ON-NET,Smartphone,4G,0
0,22.698144,4890,1976,ON-NET,Smartphone,4G,0
0,45.396288,9968,3698,ON-NET,Basic & Feature Phone,2G,0
0,12.294828,8238,3250,ON-NET,Smartphone,4G,0
0,24.589656,9176,3531,ON-NET,Smartphone,4G,0
1,21.752388,14233,4750,OFF-NET,Smartphone,4G,0
0,25.535412,5691,2285,ON-NET,Smartphone,4G,0
0,31.209948,3748,1515,OFF-NET,Smartphone,4G,0
6,2.0,13067,4509,ON-NET,Smartphone,4G,0
7,2.0,11419,4072,OFF-NET,Smartphone,4G,0
0,40.667508,6201,2516,OFF-NET,Smartphone,4G,0
0,68.094432,1042,615,OFF-NET,Smartphone,4G,0
0,375.465132,2795,1231,ON-NET,Basic & Feature Phone,2G,0
1,34.047216,160,332,ON-NET,Basic & Feature Phone,2G,0
0,158.887008,16326,5272,OFF-NET,Smartphone,4G,0
0,392.48874,15292,5000,OFF-NET,Smartphone,4G,0
0,438.830784,14704,4850,ON-NET,Smartphone,4G,0
6,2.0,1042,615,OFF-NET,Smartphone,4G,0
6,2.0,11419,4072,ON-NET,Smartphone,4G,0
1,17.023608,4131,1647,ON-NET,Smartphone,4G,0
0,593.934768,7384,2968,OFF-NET,Basic & Feature Phone,2G,0
1,19.860876,14285,4765,ON-NET,Smartphone,4G,0
7,2.0,9454,3596,OTA-SHORT,Smartphone,4G,0
0,51.070824,10887,3929,ON-NET,Smartphone,4G,0
0,33.10146,3587,1456,OFF-NET,Smartphone,4G,0
0,31.209948,4131,1647,ON-NET,Smartphone,4G,0
0,139.971888,8637,3374,ON-NET,Smartphone,4G,0
1,34.047216,12120,4252,ON-NET,Smartphone,4G,0
0,34.992972,3447,1411,OFF-NET,Smartphone,4G,0
0,294.130116,15125,4952,OFF-NET,Smartphone,4G,0
0,12.294828,10887,3929,ON-NET,Smartphone,4G,0
1,201.446028,4267,1691,ON-NET,Smartphone,4G,0
0,14.18634,6077,2435,OFF-NET,Smartphone,4G,0
7,2.0,3704,1505,OTA-SHORT,Smartphone,4G,0
7,2.0,7773,3070,INTERNATIONAL,Basic & Feature Phone,2G,0
0,564.616332,13615,4621,OFF-NET,Smartphone,4G,0
1,26.481168,6110,2459,OFF-NET,Smartphone,4G,0
1,55.799604,14225,4746,OFF-NET,Smartphone,4G,0
0,1275.824844,10592,3866,ON-NET,Smartphone,4G,0
7,2.0,2046,953,OTA-SHORT,Smartphone,4G,0
1,773.628408,9166,3531,ON-NET,Smartphone,4G,0
1,217.52388,3163,1311,ON-NET,Smartphone,4G,0
1,75.66048,7979,3155,ON-NET,Smartphone,4G,0
1,10.403316,4131,1647,ON-NET,Smartphone,4G,0
7,2.0,5899,2355,OTA-SHORT,Smartphone,4G,0
0,92.684088,7962,3146,ON-NET,Smartphone,4G,0
0,30.264192,5928,2371,ON-NET,Smartphone,4G,0
7,2.0,13074,4509,INTERNATIONAL,Smartphone,4G,0
7,2.0,8797,3451,OTA-SHORT,Basic & Feature Phone,2G,0
0,20.806632,6247,2532,OFF-NET,Basic & Feature Phone,2G,0
0,29.318436,15650,5090,ON-NET,Smartphone,4G,0
1,45.396288,17035,5457,ON-NET,Smartphone,4G,0
1,0.945756,8613,3370,OFF-NET,Basic & Feature Phone,2G,0
1,10.403316,1584,799,OFF-NET,Smartphone,4G,0
0,63.365652,12385,4327,OFF-NET,Smartphone,4G,0
0,173.073348,7954,3140,ON-NET,Smartphone,4G,0
1,26.481168,3919,1565,ON-NET,Smartphone,4G,0
0,22.698144,3331,1365,ON-NET,Basic & Feature Phone,2G,0
1,151.32096,10019,3707,ON-NET,Smartphone,4G,0
0,1992.707892,3141,1299,OFF-NET,Smartphone,4G,0
0,20.806632,14171,4740,ON-NET,Smartphone,4G,0
7,2.0,9333,3567,INTERNATIONAL,Basic & Feature Phone,2G,0
1,17.023608,16759,5384,OFF-NET,Smartphone,4G,0
0,6.620292,9615,3644,OFF-NET,Smartphone,4G,0
0,4.72878,15906,5148,OFF-NET,Smartphone,4G,0
0,12.294828,15179,4967,ON-NET,Smartphone,4G,0
0,490.847364,15493,5045,ON-NET,Smartphone,4G,0
1,34.992972,2214,1005,ON-NET,Smartphone,4G,0
1,175.910616,13623,4621,ON-NET,Smartphone,4G,0
0,439.77654,12010,4219,OFF-NET,Smartphone,4G,0
0,209.957832,9725,3665,ON-NET,Smartphone,4G,0
1,287.509824,16923,5421,ON-NET,Smartphone,4G,0
1,39.721752,6823,2768,ON-NET,Smartphone,3G,0
0,4.72878,16347,5280,OFF-NET,Smartphone,4G,0
0,12.294828,2677,1203,ON-NET,Smartphone,4G,0
0,52.962336,1851,889,ON-NET,Smartphone,4G,0
0,13.240584,4140,1652,ON-NET,Smartphone,4G,0
0,14.18634,16707,5363,OFF-NET,Smartphone,4G,0
7,2.0,15366,5015,ON-NET,Smartphone,4G,0
7,2.0,4204,1675,INTERNATIONAL,Smartphone,4G,0
7,2.0,10876,3929,INTERNATIONAL,Smartphone,4G,0
0,1822.471812,16931,5423,ON-NET,Smartphone,4G,0
0,16.077852,10450,3824,OFF-NET,Smartphone,4G,0
0,361.278792,9718,3662,ON-NET,Smartphone,4G,0
0,23.6439,8648,3378,OFF-NET,Smartphone,4G,0
1,135.243108,12568,4367,OFF-NET,Smartphone,4G,0
7,2.0,6931,2820,OTA-SHORT,Basic & Feature Phone,2G,0
1,2.837268,5752,2295,ON-NET,Smartphone,4G,0
1,47.2878,16507,5312,ON-NET,Smartphone,4G,0
7,2.0,6430,2624,OTA-SHORT,Basic & Feature Phone,2G,0
0,11.349072,8200,3236,ON-NET,Basic & Feature Phone,3G,0
7,2.0,16139,5216,OTA-SHORT,Smartphone,4G,0
0,55.799604,16169,5224,ON-NET,Smartphone,4G,0
1,27.426924,4901,1980,ON-NET,Smartphone,4G,0
7,2.0,13975,4680,OTA-SHORT,Smartphone,4G,0
1,45.396288,14984,4919,ON-NET,Smartphone,4G,0
0,24.589656,14467,4811,OFF-NET,Smartphone,4G,0
1,41.613264,6211,2516,ON-NET,Smartphone,4G,0
0,614.7414,6213,2516,ON-NET,Smartphone,4G,0
1,212.7951,15862,5143,ON-NET,Smartphone,4G,0
7,2.0,7181,2897,OTA-SHORT,Smartphone,4G,0
0,20.806632,3545,1445,ON-NET,Basic & Feature Phone,2G,0
1,24.589656,13969,4680,ON-NET,Smartphone,4G,0
0,64.311408,16458,5293,OFF-NET,Smartphone,4G,0
1,278.052264,11694,4139,ON-NET,Smartphone,4G,0
1,34.992972,16375,5287,ON-NET,Smartphone,4G,0
1,51.070824,16091,5206,OFF-NET,Smartphone,4G,0
1,36.884484,12881,4457,ON-NET,Smartphone,4G,0
1,24.589656,14675,4847,OFF-NET,Smartphone,4G,0
7,2.0,1745,847,INTERNATIONAL,Smartphone,4G,0
1,7.566048,3005,1267,ON-NET,Smartphone,4G,0
0,42.55902,7737,3062,ON-NET,Basic & Feature Phone,2G,0
1,34.992972,3410,1388,OFF-NET,Basic & Feature Phone,2G,0
0,96.467112,5764,2298,ON-NET,Basic & Feature Phone,2G,0
1,23.6439,1313,682,ON-NET,Smartphone,4G,0
1,54.853848,1166,639,ON-NET,Basic & Feature Phone,2G,0
0,28.37268,11260,4018,ON-NET,Smartphone,4G,0
1,30.264192,1305,678,OFF-NET,Smartphone,4G,0
1,142.809156,7080,2875,ON-NET,Smartphone,4G,0
100,4.72878,17091,5797,OTA-SHORT,Other,4G,0
0,878.607324,16794,5392,ON-NET,Smartphone,4G,0
7,2.0,9129,3531,OTA-SHORT,Smartphone,4G,0
0,32.155704,6177,2506,ON-NET,Smartphone,4G,0
1,1690.065972,947,587,ON-NET,Smartphone,4G,0
0,20.806632,13116,4522,ON-NET,Smartphone,4G,0
1,53.908092,15399,5023,ON-NET,Smartphone,4G,0
1,17.969364,13712,4634,ON-NET,Smartphone,4G,0
1,557.99604,15711,5107,ON-NET,Smartphone,4G,0
0,5.674536,16907,5418,ON-NET,Smartphone,4G,0
0,175.910616,4799,1942,OFF-NET,Smartphone,4G,0
7,2.0,5120,2055,ON-NET,Smartphone,4G,0
1,35.938728,16502,5310,OFF-NET,Smartphone,4G,0
7,2.0,16714,5367,OTA-SHORT,Smartphone,4G,0
1,18.91512,3368,1382,ON-NET,Smartphone,4G,0
6,2.0,990,598,ON-NET,Basic & Feature Phone,2G,0
1,20.806632,4131,1647,ON-NET,Smartphone,4G,0
0,82.280772,11605,4120,ON-NET,Smartphone,4G,0
6,2.0,2039,949,ON-NET,Smartphone,4G,0
0,594.880524,9880,3676,OFF-NET,Smartphone,4G,0
7,2.0,15760,5123,OTA-SHORT,Smartphone,4G,0
7,2.0,6984,2827,OTA-SHORT,Smartphone,4G,0
7,2.0,9398,3571,OTA-SHORT,Basic & Feature Phone,2G,0
0,47.2878,8886,3459,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,3259,1340,ON-NET,Basic & Feature Phone,2G,0
1,59.582628,11953,4197,ON-NET,Smartphone,4G,0
0,7.566048,414,407,ON-NET,Smartphone,4G,0
7,2.0,11648,4130,OTA-SHORT,Smartphone,4G,0
1,94.5756,6810,2760,OFF-NET,Smartphone,4G,0
0,11.349072,6280,2552,ON-NET,Smartphone,4G,0
0,18.91512,10174,3744,ON-NET,Smartphone,4G,0
0,137.13462,14537,4813,ON-NET,Smartphone,4G,0
1,49.179312,15825,5139,OFF-NET,Smartphone,4G,0
1,13.240584,14217,4746,OFF-NET,Smartphone,4G,0
7,2.0,7808,3074,OTA-SHORT,Basic & Feature Phone,2G,0
0,207.120564,2009,940,ON-NET,Smartphone,4G,0
0,63.365652,12012,4220,ON-NET,Smartphone,4G,0
1,58.636872,5543,2219,OFF-NET,Smartphone,4G,0
6,2.0,4652,1868,ON-NET,Smartphone,4G,0
6,2.0,7232,2925,OFF-NET,Basic & Feature Phone,2G,0
1,24.589656,2611,1187,OFF-NET,Smartphone,4G,0
0,10.403316,11421,4073,ON-NET,Smartphone,4G,0
1,25.535412,4652,1868,ON-NET,Smartphone,4G,0
1,95.521356,8149,3220,ON-NET,Basic & Feature Phone,2G,0
0,25.535412,727,500,OFF-NET,Smartphone,4G,0
7,2.0,7994,3161,OTA-SHORT,Basic & Feature Phone,2G,0
6,2.0,6664,2689,ON-NET,Smartphone,4G,0
1,34.047216,13203,4541,ON-NET,Smartphone,4G,0
7,2.0,10211,3761,OTA-SHORT,Smartphone,4G,0
7,2.0,6381,2605,OTA-SHORT,Smartphone,4G,0
1,267.648948,10538,3852,ON-NET,Smartphone,4G,0
1,216.578124,9926,3689,ON-NET,Smartphone,4G,0
0,61.47414,8617,3374,OFF-NET,Smartphone,4G,0
0,11.349072,2184,996,ON-NET,Smartphone,4G,0
1,46.342044,10172,3744,ON-NET,Smartphone,4G,0
0,498.413412,10051,3716,ON-NET,Smartphone,4G,0
1,115.382232,607,459,ON-NET,Smartphone,4G,0
1,8.511804,12077,4235,ON-NET,Smartphone,4G,0
0,379.248156,5035,2016,ON-NET,Smartphone,4G,0
0,16.077852,7510,2994,ON-NET,Smartphone,4G,0
0,11.349072,4550,1839,ON-NET,Smartphone,4G,0
7,2.0,6517,2644,OTA-SHORT,Basic & Feature Phone,2G,0
0,11.349072,16955,5426,OFF-NET,Smartphone,4G,0
1,52.01658,6893,2807,ON-NET,Smartphone,4G,0
1,17.969364,15260,4988,OFF-NET,Smartphone,4G,0
0,294.130116,11621,4121,ON-NET,Smartphone,4G,0
7,2.0,15866,5143,INTERNATIONAL,Smartphone,4G,0
1,63.365652,2350,1069,OFF-NET,Basic & Feature Phone,2G,0
6,2.0,11062,3972,ON-NET,Smartphone,4G,0
0,1.891512,886,564,ON-NET,Smartphone,4G,0
0,66.20292,15535,5055,OFF-NET,Smartphone,4G,0
0,1130.17842,14664,4847,ON-NET,Smartphone,4G,0
0,89.84682,490,430,OFF-NET,Smartphone,4G,0
1,11.349072,14778,4867,ON-NET,Smartphone,4G,0
1,74.714724,2005,940,ON-NET,Smartphone,4G,0
7,2.0,5900,2355,OTA-SHORT,Smartphone,4G,0
7,2.0,6471,2639,OTA-SHORT,Smartphone,4G,0
7,2.0,16694,5359,INTERNATIONAL,Smartphone,4G,0
7,2.0,12492,4354,INTERNATIONAL,Smartphone,4G,0
7,2.0,9743,3669,ON-NET,Smartphone,4G,0
0,19.860876,11709,4145,OFF-NET,Smartphone,4G,0
1,219.415392,1919,911,ON-NET,Smartphone,4G,0
7,2.0,7032,2846,INTERNATIONAL,Smartphone,4G,0
0,17.969364,904,567,OFF-NET,Smartphone,4G,0
0,14.18634,3891,1546,OFF-NET,Basic & Feature Phone,2G,0
0,10.403316,11203,4002,ON-NET,Smartphone,4G,0
7,2.0,6241,2529,ON-NET,Smartphone,4G,0
1,35.938728,3952,1579,ON-NET,Smartphone,4G,0
7,2.0,14451,4803,OTA-SHORT,Smartphone,4G,0
0,0.945756,16799,5394,ON-NET,Smartphone,4G,0
1,449.2341,11808,4170,ON-NET,Smartphone,4G,0
0,87.955308,12155,4263,OFF-NET,Smartphone,4G,0
0,63.365652,16604,5343,OFF-NET,Smartphone,4G,0
7,2.0,15963,5168,OTA-SHORT,Smartphone,4G,0
0,21.752388,14279,4762,ON-NET,Smartphone,4G,0
0,76.606236,15979,5176,ON-NET,Smartphone,4G,0
1,17.969364,12499,4354,OFF-NET,Smartphone,4G,0
1,32.155704,16889,5411,ON-NET,Smartphone,4G,0
7,2.0,13097,4514,OFF-NET,Smartphone,4G,0
0,150.375204,3584,1456,ON-NET,Smartphone,4G,0
