Call_Type,Call_Duration,IMEI,TAC,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH,is_fraud
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,783,5518,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,5007,5665,ON-NET,Smartphone,4G,1
6,2.0,14057,153,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,5007,5665,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
0,103.087404,876,5525,ON-NET,Smartphone,4G,1
6,2.0,783,5518,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15572,207,ON-NET,Smartphone,4G,1
6,2.0,783,5518,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
100,30.264192,17091,5797,OTA-SHORT,Other,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,15572,207,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,14057,153,ON-NET,Smartphone,4G,1
6,2.0,783,5518,ON-NET,Smartphone,4G,1
6,2.0,783,5518,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,15572,207,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
0,10.403316,7252,5736,OFF-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,14057,153,ON-NET,Smartphone,4G,1
0,68.094432,16994,254,OFF-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
7,2.0,6299,5708,OTA-SHORT,Other,4G,1
6,2.0,14057,153,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
7,2.0,10039,23,OTA-SHORT,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,15572,207,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,14057,153,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,14057,153,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
7,2.0,12355,101,OTA-SHORT,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
0,1.891512,14325,165,ON-NET,Basic & Feature Phone,2G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
7,2.0,12355,101,OTA-SHORT,Smartphone,4G,1
7,2.0,9600,7,OTA-SHORT,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
1,34.992972,3600,5620,ON-NET,Basic & Feature Phone,2G,1
0,27.426924,12273,96,OFF-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
0,62.419896,5842,5692,OFF-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
0,114.436476,14067,154,ON-NET,Basic & Feature Phone,2G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
7,2.0,3600,5620,ON-NET,Basic & Feature Phone,2G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
1,56.74536,13282,131,OFF-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
7,2.0,9884,18,OTA-SHORT,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
0,77.551992,4520,5645,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
7,2.0,15696,210,OTA-SHORT,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
0,19.860876,2136,5576,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
0,29.318436,2606,5594,ON-NET,Smartphone,3G,1
0,112.544964,2595,5593,ON-NET,Other,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
1,14.18634,4520,5645,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15712,211,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
7,2.0,9600,7,OTA-SHORT,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,15712,211,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
0,9.45756,9885,18,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
1,10.403316,1390,5542,ON-NET,Basic & Feature Phone,2G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
0,120.111012,7252,5736,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,15712,211,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
1,38.775996,14324,165,ON-NET,Basic & Feature Phone,2G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
1,14.18634,1936,5572,ON-NET,Tablet,3G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15712,211,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
0,28.37268,7646,5747,OFF-NET,Other,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
7,2.0,8205,5763,OTA-SHORT,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,15712,211,ON-NET,Smartphone,4G,1
1,13.240584,1936,5572,ON-NET,Tablet,3G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
7,2.0,6299,5708,OTA-SHORT,Other,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
0,535.297896,1758,5562,ON-NET,Basic & Feature Phone,3G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
1,10.403316,7604,5743,OFF-NET,Basic & Feature Phone,2G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
0,6.620292,6319,5710,ON-NET,Basic & Feature Phone,2G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
0,50.125068,13276,130,OFF-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
7,2.0,6598,5717,OTA-SHORT,Smartphone,4G,1
0,336.689136,16268,232,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
7,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
1,5.674536,6,5472,OFF-NET,Smartphone,3G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
7,2.0,14543,172,OTA-SHORT,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
7,2.0,9921,20,OTA-SHORT,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
0,215.632368,1937,5572,ON-NET,Tablet,3G,1
1,24.589656,1939,5572,ON-NET,Tablet,3G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
1,18.91512,5558,5682,ON-NET,Basic & Feature Phone,2G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
7,2.0,7639,5746,OTA-SHORT,Smartphone,3G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
7,2.0,9013,5786,OTA-SHORT,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,14860,182,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
0,165.5073,4325,5643,ON-NET,Basic & Feature Phone,2G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
0,22.698144,4060,5633,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
7,2.0,150,5485,OTA-SHORT,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
0,17.969364,4325,5643,ON-NET,Basic & Feature Phone,2G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
