Call_Type,Charging_Tm,Call_Duration,Location,A_Num,B_Num,cell_id,IMEI,TAC,DESTINATION,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH
6,2024-12-03 10:47:00,2.0,8952,740,24394,958303.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:47:00,2.0,27099,212,24394,796899.0,14030,152,OTA,ON-NET,Smartphone,4G
7,2024-12-03 10:47:00,2.0,40240,308,24396,799242.0,14685,176,INTERNATIONAL,INTERNATIONAL,Smartphone,4G
6,2024-12-03 10:48:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:48:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:48:00,2.0,42693,293,24394,833534.0,4112,5637,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:48:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:48:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:48:00,2.0,3118,182,24394,815678.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:48:00,2.0,3118,182,24394,815678.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:48:00,2.0,8952,740,24394,958303.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:48:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:48:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,8952,740,24394,958303.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,8952,740,24394,958303.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,8952,740,24394,958303.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:49:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:50:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:50:00,2.0,8952,740,24394,958303.0,15924,215,OTA,ON-NET,Smartphone,4G
7,2024-12-03 10:50:00,2.0,42693,293,24396,833534.0,4112,5637,OTA-SHORT,OTA-SHORT,Smartphone,4G
6,2024-12-03 10:50:00,2.0,38745,211,24394,739924.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:50:00,2.0,42693,293,24394,833534.0,4112,5637,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:50:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:50:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:50:00,2.0,8952,740,24394,958303.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:50:00,2.0,8952,740,24394,958303.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,8952,740,24394,958303.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,38745,211,24394,739924.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,38745,211,24394,739924.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,42693,293,24394,833534.0,4112,5637,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:51:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:52:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:52:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:52:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:52:00,2.0,34146,212,24394,767946.0,14030,152,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:52:00,2.0,38745,211,24394,739924.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:52:00,2.0,40240,708,24394,752546.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:52:00,2.0,38745,211,24394,739924.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:53:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:53:00,2.0,8952,740,24394,958303.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:53:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:53:00,2.0,34146,212,24394,767946.0,14030,152,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:53:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:54:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:55:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:55:00,2.0,42693,293,24394,833534.0,4112,5637,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:55:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:55:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:55:00,2.0,42693,293,24394,833534.0,4112,5637,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:56:00,2.0,8136,162,24394,819896.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:56:00,2.0,38745,211,24394,739924.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:56:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:56:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:56:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:56:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:56:00,2.0,40240,708,24394,960112.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:56:00,2.0,42693,293,24394,833534.0,4112,5637,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:56:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,40240,708,24394,791935.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,40240,708,24394,827123.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,8136,162,24394,819896.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,19255,708,24394,764863.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,38745,211,24394,739924.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:57:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:58:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:58:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:58:00,2.0,8136,162,24394,819896.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:58:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:58:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:58:00,2.0,19255,708,24394,764863.0,8354,5771,OTA,ON-NET,Smartphone,4G
0,2024-12-03 10:58:00,40.667508,8749,16,17032,858629.0,6601,5719,NEDJMA,OFF-NET,Basic & Feature Phone,2G
6,2024-12-03 10:59:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:59:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:59:00,2.0,16453,200,24394,831830.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:59:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:59:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:59:00,2.0,16453,561,24394,831830.0,13409,138,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:59:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:59:00,2.0,19255,708,24394,764863.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:59:00,2.0,19255,708,24394,764863.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:59:00,2.0,42693,293,24394,833534.0,4112,5637,OTA,ON-NET,Smartphone,4G
6,2024-12-03 10:59:00,2.0,16453,561,24394,831830.0,13409,138,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
1,2024-12-03 11:00:00,10.403316,32861,556,15944,838001.0,7636,5745,NEDJMA,OFF-NET,Smartphone,3G
6,2024-12-03 11:00:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,16453,200,24394,831830.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:00:00,2.0,16453,200,24394,831830.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,19255,708,24394,764863.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,19255,708,24394,764863.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,16453,561,24394,831830.0,13409,138,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:01:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,42693,293,24394,833534.0,4112,5637,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,16453,200,24394,831830.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,8542,308,24394,905853.0,14685,176,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,19255,708,24394,764863.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
0,2024-12-03 11:02:00,53.908092,49282,87,25338,864291.0,9882,17,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,19255,708,24394,764863.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:02:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,42693,293,24394,833534.0,4112,5637,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,2561,740,24394,802016.0,15924,215,OTA,ON-NET,Smartphone,4G
7,2024-12-03 11:03:00,2.0,42693,293,24396,833534.0,4112,5637,INTERNATIONAL,INTERNATIONAL,Smartphone,4G
6,2024-12-03 11:03:00,2.0,8542,308,24394,905853.0,14685,176,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,2561,740,24394,802016.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,2561,740,24394,802016.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:03:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:04:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:04:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:04:00,2.0,2561,740,24394,802016.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:04:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:04:00,2.0,19255,708,24394,764863.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:04:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:04:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:04:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,16453,200,24394,831830.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,2561,740,24394,802016.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,16453,200,24394,831830.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,16453,561,24394,831830.0,13409,138,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,16453,561,24394,831830.0,13409,138,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
7,2024-12-03 11:05:00,2.0,32861,201,24396,838001.0,1390,5542,INTERNATIONAL,INTERNATIONAL,Basic & Feature Phone,2G
6,2024-12-03 11:05:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:05:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:06:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:06:00,2.0,2561,740,24394,802016.0,15924,215,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:06:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:06:00,2.0,2561,740,24394,802016.0,15924,215,OTA,ON-NET,Smartphone,4G
1,2024-12-03 11:06:00,44.450532,26345,49,36205,937959.0,11706,76,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:06:00,2.0,19255,708,24394,764863.0,8354,5771,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:06:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:06:00,2.0,24448,518,24394,752546.0,9921,20,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,16453,200,24394,831830.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,33693,162,24394,892467.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,38745,211,24394,739924.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
0,2024-12-03 11:07:00,16.077852,35081,671,35684,739605.0,1795,5563,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,39594,611,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,9,615,24394,781343.0,783,5518,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,38745,211,24394,739924.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:07:00,2.0,6147,177,24394,964571.0,14746,177,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,8542,308,24394,905853.0,14685,176,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,38745,211,24394,739924.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,10460,182,24394,773411.0,12389,102,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
0,2024-12-03 11:08:00,584.477208,48264,478,33772,755028.0,16988,253,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,22210,540,24394,782120.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,39726,696,24394,799242.0,16560,242,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,42693,293,24394,833534.0,4112,5637,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,42693,133,24394,833534.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,26404,193,24394,840316.0,2390,5585,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,19255,462,24394,764863.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-03 11:08:00,2.0,2561,740,24394,802016.0,15924,215,OTA,ON-NET,Smartphone,4G
